Id,full_scorecard,Season,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place,winner_update,Season_update
714,https://stats.espncricinfo.com/ci/engine/match/501205.html,2011,Royal Challengers Bangalore,Mumbai Indians,140,143,Mumbai Indians,Field,Mumbai,9 wickets,Sachin Tendulkar,M Chinnaswamy Stadium,Bangalore,Mumbai,2011
715,https://stats.espncricinfo.com/ci/engine/match/501206.html,2011,Chennai Super Kings,Kings XI Punjab,188,193,Kings XI Punjab,Field,Kings,6 wickets,Paul Valthaty,Punjab Cricket Association Stadium,Mohali,Punjab,2011
716,https://stats.espncricinfo.com/ci/engine/match/501207.html,2011,Kochi Tuskers Kerala,Pune Warriors,148,151,Kochi Tuskers Kerala,Bat,Warriors,4 wickets,Mohnish  Mishra,Dr DY Patil Sports Academy,Mumbai,Pune Warriors,2011
717,https://stats.espncricinfo.com/ci/engine/match/501208.html,2011,Deccan Chargers,Royal Challengers Bangalore,175,142,Royal Challengers Bangalore,Field,Chargers,33 runs,Dale Steyn,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2011
718,https://stats.espncricinfo.com/ci/engine/match/501209.html,2011,Rajasthan Royals,Kolkata Knight Riders,159,160,Kolkata Knight Riders,Field,KKR,9 wickets,Gautam Gambhir,Sawai Mansingh Stadium,Jaipur,Kolkata,2011
719,https://stats.espncricinfo.com/ci/engine/match/501210.html,2011,Mumbai Indians,Kochi Tuskers Kerala,182,184,Kochi Tuskers Kerala,Field,Kochi,8 wickets,Brendon McCullum,Wankhede Stadium,Mumbai,Kochi,2011
720,https://stats.espncricinfo.com/ci/engine/match/501211.html,2011,Chennai Super Kings,Royal Challengers Bangalore,183,162,Chennai Super Kings,Bat,Super,21 runs,Michael Hussey,MA Chidambaram Stadium,Chepauk,Chennai,2011
721,https://stats.espncricinfo.com/ci/engine/match/501212.html,2011,Deccan Chargers,Kings XI Punjab,165,166,Kings XI Punjab,Field,Kings,8 wickets,Paul Valthaty,Rajiv Gandhi International Stadium,Uppal,Punjab,2011
722,https://stats.espncricinfo.com/ci/engine/match/501213.html,2011,Pune Warriors,Delhi Daredevils,187,190,Delhi Daredevils,Field,Daredevils,3 wickets,Yuvraj Singh,Dr DY Patil Sports Academy,Mumbai,Delhi,2011
723,https://stats.espncricinfo.com/ci/engine/match/501214.html,2011,Rajasthan Royals,Kolkata Knight Riders,81,85,Kolkata Knight Riders,Field,KKR,8 wickets,Lakshmipathy Balaji,Eden Gardens,Kolkata,Kolkata,2011
724,https://stats.espncricinfo.com/ci/engine/match/501215.html,2011,Chennai Super Kings,Kochi Tuskers Kerala,131,135,Kochi Tuskers Kerala,Field,Kochi,7 wickets,Brendon McCullum,Nehru Stadium,Kochi,Kochi,2011
725,https://stats.espncricinfo.com/ci/engine/match/501216.html,2011,Deccan Chargers,Delhi Daredevils,168,152,Deccan Chargers,Bat,Chargers,16 runs,Sunny Sohal,Feroz Shah Kotla,Delhi,Hyderabad,2011
726,https://stats.espncricinfo.com/ci/engine/match/501217.html,2011,Royal Challengers Bangalore,Rajasthan Royals,0,0,No One,No Toss,No ,Match abandoned without a ball bowled,No One,M Chinnaswamy Stadium,Bangalore,No ,2011
727,https://stats.espncricinfo.com/ci/engine/match/501218.html,2011,Pune Warriors,Mumbai Indians,118,124,Pune Warriors,Bat,Mumbai,7 wickets,Munaf Patel,Wankhede Stadium,Mumbai,Mumbai,2011
728,https://stats.espncricinfo.com/ci/engine/match/501219.html,2011,Kochi Tuskers Kerala,Kolkata Knight Riders,132,126,Kolkata Knight Riders,Field,Kochi,6 runs,Mahela Jayawardene,Eden Gardens,Kolkata,Kochi,2011
729,https://stats.espncricinfo.com/ci/engine/match/501220.html,2011,Kings XI Punjab,Rajasthan Royals,195,147,Rajasthan Royals,Field,Kings,48 runs,Shaun Marsh,Punjab Cricket Association Stadium,Mohali,Punjab,2011
730,https://stats.espncricinfo.com/ci/engine/match/501222.html,2011,Kolkata Knight Riders,Royal Challengers Bangalore,171,175,Royal Challengers Bangalore,Field,RCB,9 wickets,Chris Gayle,Eden Gardens,Kolkata,Banglore,2011
731,https://stats.espncricinfo.com/ci/engine/match/501221.html,2011,Mumbai Indians,Chennai Super Kings,164,156,Chennai Super Kings,Field,Mumbai,8 runs,Harbhajan Singh,Wankhede Stadium,Mumbai,Mumbai,2011
732,https://stats.espncricinfo.com/ci/engine/match/501223.html,2011,Delhi Daredevils,Kings XI Punjab,231,202,Kings XI Punjab,Field,Daredevils,29 runs,David Warner,Feroz Shah Kotla,Delhi,Delhi,2011
733,https://stats.espncricinfo.com/ci/engine/match/501224.html,2011,Mumbai Indians,Deccan Chargers,172,135,Deccan Chargers,Field,Mumbai,37 runs,Lasith Malinga,Rajiv Gandhi International Stadium,Uppal,Mumbai,2011
734,https://stats.espncricinfo.com/ci/engine/match/501225.html,2011,Kochi Tuskers Kerala,Rajasthan Royals,109,111,Rajasthan Royals,Field,Royals,8 wickets,Shane Warne,Sawai Mansingh Stadium,Jaipur,Rajasthan,2011
735,https://stats.espncricinfo.com/ci/engine/match/501226.html,2011,Chennai Super Kings,Pune Warriors,142,117,Pune Warriors,Field,Super,25 runs,Michael Hussey,MA Chidambaram Stadium,Chepauk,Chennai,2011
736,https://stats.espncricinfo.com/ci/engine/match/501227.html,2011,Delhi Daredevils,Royal Challengers Bangalore,160,161,Royal Challengers Bangalore,Field,RCB,3 wickets,Virat Kohli,Feroz Shah Kotla,Delhi,Banglore,2011
737,https://stats.espncricinfo.com/ci/engine/match/501228.html,2011,Pune Warriors,Chennai Super Kings,141,145,Pune Warriors,Bat,Super,8 wickets,Doug Bollinger,Dr DY Patil Sports Academy,Mumbai,Chennai,2011
738,https://stats.espncricinfo.com/ci/engine/match/501229.html,2011,Deccan Chargers,Kochi Tuskers Kerala,129,74,Kochi Tuskers Kerala,Field,Chargers,55 runs,Ishant Sharma,Nehru Stadium,Kochi,Hyderabad,2011
739,https://stats.espncricinfo.com/ci/engine/match/501230.html,2011,Kolkata Knight Riders,Delhi Daredevils,148,131,Delhi Daredevils,Field,KKR,17 runs,Manoj Tiwary,Feroz Shah Kotla,Delhi,Kolkata,2011
740,https://stats.espncricinfo.com/ci/engine/match/501231.html,2011,Mumbai Indians,Rajasthan Royals,94,95,Rajasthan Royals,Field,Royals,7 wickets,Johan Botha,Sawai Mansingh Stadium,Jaipur,Rajasthan,2011
741,https://stats.espncricinfo.com/ci/engine/match/501232.html,2011,Royal Challengers Bangalore,Pune Warriors,181,155,Pune Warriors,Field,RCB,26 runs,Virat Kohli,M Chinnaswamy Stadium,Bangalore,Banglore,2011
742,https://stats.espncricinfo.com/ci/engine/match/501233.html,2011,Delhi Daredevils,Kochi Tuskers Kerala,157,119,Delhi Daredevils,Bat,Daredevils,38 runs,Virender Sehwag,Nehru Stadium,Kochi,Delhi,2011
743,https://stats.espncricinfo.com/ci/engine/match/501234.html,2011,Kings XI Punjab,Kolkata Knight Riders,119,120,Kolkata Knight Riders,Field,KKR,8 wickets,Iqbal Abdulla,Eden Gardens,Kolkata,Kolkata,2011
744,https://stats.espncricinfo.com/ci/engine/match/501235.html,2011,Pune Warriors,Rajasthan Royals,143,144,Rajasthan Royals,Field,Royals,6 wickets,Ross Taylor,Sawai Mansingh Stadium,Jaipur,Rajasthan,2011
745,https://stats.espncricinfo.com/ci/engine/match/501236.html,2011,Chennai Super Kings,Deccan Chargers,165,146,Chennai Super Kings,Bat,Super,19 runs,Albie Morkel,MA Chidambaram Stadium,Chepauk,Chennai,2011
746,https://stats.espncricinfo.com/ci/engine/match/501237.html,2011,Mumbai Indians,Kings XI Punjab,159,136,Kings XI Punjab,Field,Mumbai,23 runs,Kieron Pollard,Wankhede Stadium,Mumbai,Mumbai,2011
747,https://stats.espncricinfo.com/ci/engine/match/501238.html,2011,Delhi Daredevils,Kochi Tuskers Kerala,140,141,Kochi Tuskers Kerala,Field,Kochi,7 wickets,Prasanth Parameswaran,Feroz Shah Kotla,Delhi,Kochi,2011
748,https://stats.espncricinfo.com/ci/engine/match/501239.html,2011,Kolkata Knight Riders,Deccan Chargers,169,149,Deccan Chargers,Field,KKR,20 runs,Yusuf Pathan,Rajiv Gandhi International Stadium,Uppal,Kolkata,2011
749,https://stats.espncricinfo.com/ci/engine/match/501240.html,2011,Rajasthan Royals,Chennai Super Kings,147,149,Rajasthan Royals,Bat,Super,8 wickets,Michael Hussey,MA Chidambaram Stadium,Chepauk,Chennai,2011
750,https://stats.espncricinfo.com/ci/engine/match/501241.html,2011,Mumbai Indians,Pune Warriors,160,139,Pune Warriors,Field,Mumbai,21 runs,Rahul Sharma,Dr DY Patil Sports Academy,Mumbai,Mumbai,2011
751,https://stats.espncricinfo.com/ci/engine/match/501242.html,2011,Kochi Tuskers Kerala,Kolkata Knight Riders,156,139,Kolkata Knight Riders,Field,Kochi,17 runs,Brad Hodge,Nehru Stadium,Kochi,Kochi,2011
752,https://stats.espncricinfo.com/ci/engine/match/501243.html,2011,Deccan Chargers,Delhi Daredevils,175,179,Delhi Daredevils,Field,Daredevils,4 wickets,Virender Sehwag,Rajiv Gandhi International Stadium,Uppal,Delhi,2011
753,https://stats.espncricinfo.com/ci/engine/match/501244.html,2011,Royal Challengers Bangalore,Kings XI Punjab,205,120,Kings XI Punjab,Field,RCB,85 runs,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2011
754,https://stats.espncricinfo.com/ci/engine/match/501245.html,2011,Chennai Super Kings,Kolkata Knight Riders,114,61,Chennai Super Kings,Bat,KKR,10 runs,Iqbal Abdulla,Eden Gardens,Kolkata,Kolkata,2011
755,https://stats.espncricinfo.com/ci/engine/match/501246.html,2011,Mumbai Indians,Delhi Daredevils,178,146,Delhi Daredevils,Field,Mumbai,32 runs,Ambati Rayudu,Wankhede Stadium,Mumbai,Mumbai,2011
756,https://stats.espncricinfo.com/ci/engine/match/501247.html,2011,Kochi Tuskers Kerala,Royal Challengers Bangalore,125,128,Kochi Tuskers Kerala,Bat,RCB,9 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2011
757,https://stats.espncricinfo.com/ci/engine/match/501248.html,2011,Kings XI Punjab,Pune Warriors,119,120,Kings XI Punjab,Bat,Warriors,5 wickets,Rahul Sharma,Punjab Cricket Association Stadium,Mohali,Pune Warriors,2011
758,https://stats.espncricinfo.com/ci/engine/match/501249.html,2011,Chennai Super Kings,Rajasthan Royals,196,133,Rajasthan Royals,Field,Super,63 runs,Murali Vijay,Sawai Mansingh Stadium,Jaipur,Chennai,2011
759,https://stats.espncricinfo.com/ci/engine/match/501250.html,2011,Deccan Chargers,Pune Warriors,136,137,Deccan Chargers,Bat,Warriors,6 wickets,Mitchell Marsh,Rajiv Gandhi International Stadium,Uppal,Pune Warriors,2011
760,https://stats.espncricinfo.com/ci/engine/match/501251.html,2011,Kings XI Punjab,Mumbai Indians,163,87,Mumbai Indians,Field,Kings,76 runs,Bhargav Bhatt,Punjab Cricket Association Stadium,Mohali,Punjab,2011
761,https://stats.espncricinfo.com/ci/engine/match/501252.html,2011,Rajasthan Royals,Royal Challengers Bangalore,146,151,Royal Challengers Bangalore,Field,RCB,9 wickets,Sreenath Aravind,Sawai Mansingh Stadium,Jaipur,Banglore,2011
762,https://stats.espncricinfo.com/ci/engine/match/501253.html,2011,Chennai Super Kings,Delhi Daredevils,176,158,Chennai Super Kings,Bat,Super,18 runs,MS Dhoni,MA Chidambaram Stadium,Chepauk,Chennai,2011
763,https://stats.espncricinfo.com/ci/engine/match/501254.html,2011,Kochi Tuskers Kerala,Kings XI Punjab,178,181,Kings XI Punjab,Field,Kings,6 wickets,Dinesh Karthik,Holkar Cricket Stadium,Indore,Punjab,2011
764,https://stats.espncricinfo.com/ci/engine/match/501255.html,2011,Kolkata Knight Riders,Royal Challengers Bangalore,89,105,Royal Challengers Bangalore,Field,RCB,4 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2011
765,https://stats.espncricinfo.com/ci/engine/match/501256.html,2011,Deccan Chargers,Mumbai Indians,135,125,Deccan Chargers,Bat,Chargers,10 runs,Amit Mishra,Wankhede Stadium,Mumbai,Hyderabad,2011
766,https://stats.espncricinfo.com/ci/engine/match/501257.html,2011,Kings XI Punjab,Delhi Daredevils,170,141,Delhi Daredevils,Field,Kings,29 runs,Piyush Chawla,Himachal Pradesh Cricket Association Stadium,Dharamsala,Punjab,2011
767,https://stats.espncricinfo.com/ci/engine/match/501258.html,2011,Rajasthan Royals,Kochi Tuskers Kerala,97,98,Kochi Tuskers Kerala,Field,Kochi,8 wickets,Brad Hodge,Holkar Cricket Stadium,Indore,Kochi,2011
768,https://stats.espncricinfo.com/ci/engine/match/501259.html,2011,Pune Warriors,Deccan Chargers,136,138,Deccan Chargers,Field,Chargers,6 wickets,Amit Mishra,Dr DY Patil Sports Academy,Mumbai,Hyderabad,2011
769,https://stats.espncricinfo.com/ci/engine/match/501260.html,2011,Kings XI Punjab,Royal Challengers Bangalore,232,121,Kings XI Punjab,Bat,Kings,111 runs,Adam Gilchrist,Himachal Pradesh Cricket Association Stadium,Dharamsala,Punjab,2011
770,https://stats.espncricinfo.com/ci/engine/match/501261.html,2011,Chennai Super Kings,Kochi Tuskers Kerala,152,141,Chennai Super Kings,Bat,Super,11 runs,Wriddhiman Saha,MA Chidambaram Stadium,Chepauk,Chennai,2011
771,https://stats.espncricinfo.com/ci/engine/match/501262.html,2011,Pune Warriors,Kolkata Knight Riders,118,119,Kolkata Knight Riders,Field,KKR,7 wickets,Yusuf Pathan,Dr DY Patil Sports Academy,Mumbai,Kolkata,2011
772,https://stats.espncricinfo.com/ci/engine/match/501263.html,2011,Mumbai Indians,Rajasthan Royals,133,134,Mumbai Indians,Bat,Royals,10 wickets,Shane Watson,Wankhede Stadium,Mumbai,Rajasthan,2011
773,https://stats.espncricinfo.com/ci/engine/match/501264.html,2011,Deccan Chargers,Kings XI Punjab,198,116,Kings XI Punjab,Field,Chargers,82 runs,Shikhar Dhawan,Himachal Pradesh Cricket Association Stadium,Dharamsala,Hyderabad,2011
774,https://stats.espncricinfo.com/ci/engine/match/501265.html,2011,Delhi Daredevils,Pune Warriors,56,0,Delhi Daredevils,Bat,No ,No result,No One,Feroz Shah Kotla,Delhi,No ,2011
775,https://stats.espncricinfo.com/ci/engine/match/501266.html,2011,Chennai Super Kings,Royal Challengers Bangalore,128,129,Royal Challengers Bangalore,Field,RCB,8 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2011
776,https://stats.espncricinfo.com/ci/engine/match/501267.html,2011,Kolkata Knight Riders,Mumbai Indians,175,178,Mumbai Indians,Field,Mumbai,5 wickets,James Franklin,Eden Gardens,Kolkata,Mumbai,2011
777,https://stats.espncricinfo.com/ci/engine/match/501268.html,2011,Royal Challengers Bangalore,Chennai Super Kings,175,177,Chennai Super Kings,Field,Super,6 wickets,Suresh Raina,Wankhede Stadium,Mumbai,Chennai,2011
778,https://stats.espncricinfo.com/ci/engine/match/501269.html,2011,Kolkata Knight Riders,Mumbai Indians,147,148,Mumbai Indians,Field,Mumbai,4 wickets,Munaf Patel,Wankhede Stadium,Mumbai,Mumbai,2011
779,https://stats.espncricinfo.com/ci/engine/match/501270.html,2011,Royal Challengers Bangalore,Mumbai Indians,185,142,Mumbai Indians,Field,RCB,43 runs,Chris Gayle,MA Chidambaram Stadium,Chepauk,Banglore,2011
780,https://stats.espncricinfo.com/ci/engine/match/501271.html,2011,Chennai Super Kings,Royal Challengers Bangalore,205,147,Chennai Super Kings,Bat,Super,58 runs,Murali Vijay,MA Chidambaram Stadium,Chepauk,Chennai,2011 Final
781,https://stats.espncricinfo.com/ci/engine/match/419106.html,2010,Kolkata Knight Riders,Deccan Chargers,161,150,Deccan Chargers,Field,KKR,11 runs,Angelo Mathews,Dr DY Patil Sports Academy,Mumbai,Kolkata,2010
782,https://stats.espncricinfo.com/ci/engine/match/419107.html,2010,Mumbai Indians,Rajasthan Royals,212,208,Mumbai Indians,Bat,Mumbai,4 runs,Yusuf Pathan,Brabourne Stadium,Mumbai,Mumbai,2010
783,https://stats.espncricinfo.com/ci/engine/match/419108.html,2010,Kings XI Punjab,Delhi Daredevils,142,146,Delhi Daredevils,Field,Daredevils,5 wickets,Gautam Gambhir,Punjab Cricket Association Stadium,Mohali,Delhi,2010
784,https://stats.espncricinfo.com/ci/engine/match/419109.html,2010,Royal Challengers Bangalore,Kolkata Knight Riders,135,136,Kolkata Knight Riders,Field,KKR,7 wickets,Manoj Tiwary,Eden Gardens,Kolkata,Kolkata,2010
785,https://stats.espncricinfo.com/ci/engine/match/419110.html,2010,Deccan Chargers,Chennai Super Kings,190,159,Deccan Chargers,Bat,Chargers,31 runs,Chaminda Vaas,MA Chidambaram Stadium,Chepauk,Hyderabad,2010
786,https://stats.espncricinfo.com/ci/engine/match/419111.html,2010,Rajasthan Royals,Delhi Daredevils,141,142,Delhi Daredevils,Field,Daredevils,6 wickets,Virender Sehwag,Sardar Patel Stadium,Motera,Delhi,2010
787,https://stats.espncricinfo.com/ci/engine/match/419112.html,2010,Kings XI Punjab,Royal Challengers Bangalore,203,204,Kings XI Punjab,Bat,RCB,8 wickets,Jacques Kallis,M Chinnaswamy Stadium,Bangalore,Banglore,2010
788,https://stats.espncricinfo.com/ci/engine/match/419113.html,2010,Chennai Super Kings,Kolkata Knight Riders,164,109,Chennai Super Kings,Bat,Super,55 runs,MS Dhoni,Eden Gardens,Kolkata,Chennai,2010
789,https://stats.espncricinfo.com/ci/engine/match/419114.html,2010,Mumbai Indians,Delhi Daredevils,218,120,Delhi Daredevils,Field,Mumbai,98 runs,Sachin Tendulkar,Feroz Shah Kotla,Delhi,Mumbai,2010
790,https://stats.espncricinfo.com/ci/engine/match/419115.html,2010,Rajasthan Royals,Royal Challengers Bangalore,92,93,Royal Challengers Bangalore,Field,RCB,10 wickets,Jacques Kallis,M Chinnaswamy Stadium,Bangalore,Banglore,2010
791,https://stats.espncricinfo.com/ci/engine/match/419116.html,2010,Delhi Daredevils,Chennai Super Kings,185,190,Delhi Daredevils,Bat,Super,5 wickets,Matthew Hayden,Feroz Shah Kotla,Delhi,Chennai,2010
792,https://stats.espncricinfo.com/ci/engine/match/419117.html,2010,Deccan Chargers,Kings XI Punjab,170,164,Kings XI Punjab,Field,Chargers,6 runs,Andrew Symonds,Barabati Stadium,Cuttack,Hyderabad,2010
793,https://stats.espncricinfo.com/ci/engine/match/419118.html,2010,Rajasthan Royals,Kolkata Knight Riders,168,134,Rajasthan Royals,Bat,Royals,34 runs,Abhishek Jhunjhunwala,Sardar Patel Stadium,Motera,Rajasthan,2010
794,https://stats.espncricinfo.com/ci/engine/match/419119.html,2010,Mumbai Indians,Royal Challengers Bangalore,151,155,Mumbai Indians,Bat,RCB,7 wickets,Jacques Kallis,Brabourne Stadium,Mumbai,Banglore,2010
795,https://stats.espncricinfo.com/ci/engine/match/419120.html,2010,Deccan Chargers,Delhi Daredevils,171,161,Deccan Chargers,Bat,Chargers,10 runs,Andrew Symonds,Barabati Stadium,Cuttack,Hyderabad,2010
796,https://stats.espncricinfo.com/ci/engine/match/419121.html,2010,Kings XI Punjab,Chennai Super Kings,136,136,Chennai Super Kings,Field,Tied,Tied,Rusty Theron,MA Chidambaram Stadium,Chepauk,Tied,2010
797,https://stats.espncricinfo.com/ci/engine/match/419122.html,2010,Kolkata Knight Riders,Mumbai Indians,155,156,Kolkata Knight Riders,Bat,Mumbai,7 wickets,Sachin Tendulkar,Brabourne Stadium,Mumbai,Mumbai,2010
798,https://stats.espncricinfo.com/ci/engine/match/419123.html,2010,Royal Challengers Bangalore,Chennai Super Kings,171,135,Chennai Super Kings,Field,RCB,36 runs,Robin Uthappa,M Chinnaswamy Stadium,Bangalore,Banglore,2010
799,https://stats.espncricinfo.com/ci/engine/match/419124.html,2010,Rajasthan Royals,Kings XI Punjab,183,152,Kings XI Punjab,Field,Royals,31 runs,Adam Voges,Punjab Cricket Association Stadium,Mohali,Rajasthan,2010
800,https://stats.espncricinfo.com/ci/engine/match/419128.html,2010,Delhi Daredevils,Royal Challengers Bangalore,183,166,Royal Challengers Bangalore,Field,Daredevils,17 runs,Kedar Jadhav,M Chinnaswamy Stadium,Bangalore,Delhi,2010
801,https://stats.espncricinfo.com/ci/engine/match/419125.html,2010,Chennai Super Kings,Mumbai Indians,180,181,Mumbai Indians,Field,Mumbai,5 wickets,Sachin Tendulkar,Brabourne Stadium,Mumbai,Mumbai,2010
802,https://stats.espncricinfo.com/ci/engine/match/419126.html,2010,Deccan Chargers,Rajasthan Royals,148,151,Deccan Chargers,Bat,Royals,8 wickets,Yusuf Pathan,Sardar Patel Stadium,Motera,Rajasthan,2010
803,https://stats.espncricinfo.com/ci/engine/match/419127.html,2010,Kolkata Knight Riders,Kings XI Punjab,183,144,Kolkata Knight Riders,Bat,KKR,39 runs,Manoj Tiwary,Punjab Cricket Association Stadium,Mohali,Kolkata,2010
804,https://stats.espncricinfo.com/ci/engine/match/419129.html,2010,Rajasthan Royals,Chennai Super Kings,177,160,Rajasthan Royals,Bat,Royals,17 runs,Naman Ojha,Sardar Patel Stadium,Motera,Rajasthan,2010
805,https://stats.espncricinfo.com/ci/engine/match/419130.html,2010,Mumbai Indians,Deccan Chargers,172,131,Deccan Chargers,Field,Mumbai,41 runs,Harbhajan Singh,Dr DY Patil Sports Academy,Mumbai,Mumbai,2010
806,https://stats.espncricinfo.com/ci/engine/match/419131.html,2010,Delhi Daredevils,Kolkata Knight Riders,177,137,Delhi Daredevils,Bat,Daredevils,40 runs,David Warner,Feroz Shah Kotla,Delhi,Delhi,2010
807,https://stats.espncricinfo.com/ci/engine/match/419132.html,2010,Kings XI Punjab,Mumbai Indians,163,164,Mumbai Indians,Field,Mumbai,4 wickets,Lasith Malinga,Brabourne Stadium,Mumbai,Mumbai,2010
808,https://stats.espncricinfo.com/ci/engine/match/419133.html,2010,Royal Challengers Bangalore,Chennai Super Kings,161,162,Royal Challengers Bangalore,Bat,Super,5 wickets,Murali Vijay,MA Chidambaram Stadium,Chepauk,Chennai,2010
809,https://stats.espncricinfo.com/ci/engine/match/419134.html,2010,Delhi Daredevils,Rajasthan Royals,188,121,Delhi Daredevils,Bat,Daredevils,67 runs,Dinesh Karthik,Feroz Shah Kotla,Delhi,Delhi,2010
810,https://stats.espncricinfo.com/ci/engine/match/419135.html,2010,Kolkata Knight Riders,Deccan Chargers,181,157,Kolkata Knight Riders,Bat,KKR,24 runs,Sourav Ganguly,Eden Gardens,Kolkata,Kolkata,2010
811,https://stats.espncricinfo.com/ci/engine/match/419136.html,2010,Kings XI Punjab,Royal Challengers Bangalore,181,184,Kings XI Punjab,Bat,RCB,6 wickets,Kevin Pietersen,Punjab Cricket Association Stadium,Mohali,Banglore,2010
812,https://stats.espncricinfo.com/ci/engine/match/419137.html,2010,Chennai Super Kings,Rajasthan Royals,246,223,Chennai Super Kings,Bat,Super,23 runs,Murali Vijay,MA Chidambaram Stadium,Chepauk,Chennai,2010
813,https://stats.espncricinfo.com/ci/engine/match/419138.html,2010,Mumbai Indians,Deccan Chargers,178,115,Mumbai Indians,Bat,Mumbai,63 runs,Ambati Rayudu,Brabourne Stadium,Mumbai,Mumbai,2010
814,https://stats.espncricinfo.com/ci/engine/match/419139.html,2010,Kolkata Knight Riders,Kings XI Punjab,200,204,Kolkata Knight Riders,Bat,Kings,8 wickets,Mahela Jayawardene,Eden Gardens,Kolkata,Punjab,2010
815,https://stats.espncricinfo.com/ci/engine/match/419140.html,2010,Delhi Daredevils,Royal Challengers Bangalore,184,147,Delhi Daredevils,Bat,Daredevils,37 runs,Paul Collingwood,Feroz Shah Kotla,Delhi,Delhi,2010
816,https://stats.espncricinfo.com/ci/engine/match/419141.html,2010,Rajasthan Royals,Deccan Chargers,159,157,Rajasthan Royals,Bat,Royals,2 runs,Shane Warne,Vidarbha Cricket Association Stadium,Jamtha,Rajasthan,2010
817,https://stats.espncricinfo.com/ci/engine/match/419142.html,2010,Chennai Super Kings,Mumbai Indians,165,141,Chennai Super Kings,Bat,Super,24 runs,Suresh Raina,MA Chidambaram Stadium,Chepauk,Chennai,2010
818,https://stats.espncricinfo.com/ci/engine/match/419143.html,2010,Kings XI Punjab,Rajasthan Royals,153,157,Kings XI Punjab,Bat,Royals,9 wickets,Michael Lumb,Sawai Mansingh Stadium,Jaipur,Rajasthan,2010
819,https://stats.espncricinfo.com/ci/engine/match/419144.html,2010,Kolkata Knight Riders,Delhi Daredevils,181,167,Kolkata Knight Riders,Bat,KKR,14 runs,Sourav Ganguly,Eden Gardens,Kolkata,Kolkata,2010
820,https://stats.espncricinfo.com/ci/engine/match/419145.html,2010,Royal Challengers Bangalore,Deccan Chargers,184,186,Deccan Chargers,Field,Chargers,7 wickets,Tirumalasetti Suman,M Chinnaswamy Stadium,Bangalore,Hyderabad,2010
821,https://stats.espncricinfo.com/ci/engine/match/419146.html,2010,Mumbai Indians,Kings XI Punjab,154,158,Mumbai Indians,Bat,Kings,6 wickets,Kumar Sangakkara,Punjab Cricket Association Stadium,Mohali,Punjab,2010
822,https://stats.espncricinfo.com/ci/engine/match/419147.html,2010,Chennai Super Kings,Deccan Chargers,138,139,Chennai Super Kings,Bat,Chargers,6 wickets,Ryan Harris,Vidarbha Cricket Association Stadium,Jamtha,Hyderabad,2010
823,https://stats.espncricinfo.com/ci/engine/match/419148.html,2010,Kolkata Knight Riders,Royal Challengers Bangalore,160,162,Royal Challengers Bangalore,Field,RCB,7 wickets,Vinay Kumar,M Chinnaswamy Stadium,Bangalore,Banglore,2010
824,https://stats.espncricinfo.com/ci/engine/match/419149.html,2010,Delhi Daredevils,Kings XI Punjab,111,112,Delhi Daredevils,Bat,Kings,7 wickets,Piyush Chawla,Feroz Shah Kotla,Delhi,Punjab,2010
825,https://stats.espncricinfo.com/ci/engine/match/419150.html,2010,Mumbai Indians,Rajasthan Royals,174,137,Rajasthan Royals,Field,Mumbai,37 runs,Sachin Tendulkar,Sawai Mansingh Stadium,Jaipur,Mumbai,2010
826,https://stats.espncricinfo.com/ci/engine/match/419151.html,2010,Deccan Chargers,Royal Challengers Bangalore,151,138,Royal Challengers Bangalore,Field,Chargers,13 runs,Harmeet Singh,Vidarbha Cricket Association Stadium,Jamtha,Hyderabad,2010
827,https://stats.espncricinfo.com/ci/engine/match/419152.html,2010,Mumbai Indians,Delhi Daredevils,183,144,Mumbai Indians,Bat,Mumbai,39 runs,Kieron Pollard,Brabourne Stadium,Mumbai,Mumbai,2010
828,https://stats.espncricinfo.com/ci/engine/match/419153.html,2010,Kolkata Knight Riders,Chennai Super Kings,139,143,Kolkata Knight Riders,Bat,Super,9 wickets,Ravichandran Ashwin,MA Chidambaram Stadium,Chepauk,Chennai,2010
829,https://stats.espncricinfo.com/ci/engine/match/419154.html,2010,Rajasthan Royals,Royal Challengers Bangalore,130,132,Rajasthan Royals,Bat,RCB,5 wickets,Kevin Pietersen,Sawai Mansingh Stadium,Jaipur,Banglore,2010
830,https://stats.espncricinfo.com/ci/engine/match/419155.html,2010,Chennai Super Kings,Delhi Daredevils,112,113,Chennai Super Kings,Bat,Daredevils,6 wickets,Gautam Gambhir,MA Chidambaram Stadium,Chepauk,Delhi,2010
831,https://stats.espncricinfo.com/ci/engine/match/419156.html,2010,Kings XI Punjab,Deccan Chargers,174,178,Deccan Chargers,Field,Chargers,5 wickets,Rohit Sharma,Himachal Pradesh Cricket Association Stadium,Dharamsala,Hyderabad,2010
